Japan,31,1956 Equestrian,Kunihiro Ohta,2,2,0,1,,,,,
Japan,32,1952 Summer,Bunkichi Sawada,69,58,11,13,1,6,2,9,Tadao Uesako and Hiroshi Suzuki (2 medals)
Japan,33,1952 Winter,,13,13,0,5,,,,,
Japan,34,1936 Summer,Kenkichi Oshima,220,201,19,14,6,4,10,20,4 athletes with 2 medals
Japan,35,1936 Winter,Kazuyoshi Oimatsu,31,30,1,7,,,,,
Japan,36,1932 Summer,Mikio Oda,157,139,18,11,7,7,4,18,Yasuji Miyazaki and Chuhei Nanbu (2 medals)
Japan,37,1932 Winter,,16,16,0,5,,,,,
Japan,38,1928 Summer,Yonetaro Nakazawa,40,39,1,7,2,2,1,5,Katsuo Takaishi (2 medals)
Japan,39,1928 Winter,Subaru Takahashi,6,6,0,3,,,,,
Japan,40,1924 Summer,,19,19,0,4,,,1,1,Katsutoshi Naito (1 medal)
Japan,41,1920 Summer,,15,15,0,4,,2,,2,Ichiya Kumagae (2 medals)
Japan,42,1912 Summer,Yahiko Mishima,2,2,0,1,,,,,
Kazakhstan,1,2014 Winter,Yerdos Akhmadiyev,50,34,16,10,,,1,1,Denis Ten (1 medal)
Kazakhstan,2,2012 Summer,Nurmakhan Tynaliyev,113,73,40,19,7,1,5,13,13 athletes with 1 medal
Kazakhstan,3,2010 Winter,Dias Keneshev,37,21,16,8,,1,,1,Yelena Khrustalyova (1 medal)
Kazakhstan,4,2008 Summer,Bakhyt Akhmetov,130,60,70,19,2,4,7,13,13 athletes with 1 medal
Kazakhstan,5,2006 Winter,Aleksandr Koreshkov,55,43,12,7,,,,,
Kazakhstan,6,2004 Summer,Askhat Zhitkeyev,114,71,43,17,1,4,3,8,8 athletes with 1 medal
Kazakhstan,7,2002 Winter,Radik Bikchentayev,50,20,30,7,,,,,
Kazakhstan,8,2000 Summer,Yermakhan Ibraimov,130,86,44,17,3,4,,7,7 athletes with 1 medal
Kazakhstan,9,1998 Winter,Vladimir Smirnov,60,45,15,8,,,2,2,Lyudmila Prokashova and Vladimir Smirnov (1 medal)
Kazakhstan,10,1996 Summer,Yermakhan Ibraimov,96,72,24,14,3,4,4,11,Sergey Belyayev (2 medals)
Kazakhstan,11,1994 Winter,Kayrat Biekenov,29,19,10,8,1,2,,3,Vladimir Smirnov (3 medals)
Kenya,1,2012 Summer,Jason Dunford,47,27,20,4,2,4,5,11,Vivian Cheruiyot (2 medals)
Kenya,2,2008 Summer,Grace Kwamboka Momanyi,46,28,18,5,6,4,4,14,14 athletes with 1 medal
Kenya,3,2006 Winter,Philip Boit,1,1,0,1,,,,,
Kenya,4,2004 Summer,Violet Barasa,46,22,24,4,1,4,2,7,7 athletes with 1 medal
Kenya,5,2002 Winter,Philip Boit,1,1,0,1,,,,,
Kenya,6,2000 Summer,Kennedy Ochieng,56,34,22,6,2,3,2,7,7 athletes with 1 medal
Kenya,7,1998 Winter,Philip Boit,1,1,0,1,,,,,
Kenya,8,1996 Summer,Paul Tergat,52,42,10,5,1,4,3,8,8 athletes with 1 medal
Kenya,9,1992 Summer,Patrick Sang,49,40,9,5,2,4,2,8,8 athletes with 1 medal
Kenya,10,1988 Summer,Patrick Waweru,74,70,4,7,5,2,2,9,9 athletes with 1 medal
Kenya,11,1984 Summer,James Omondi,61,56,5,5,1,,2,3,3 athletes with 1 medal
Kenya,12,1972 Summer,Kip Keino,57,55,2,4,2,3,4,9,Kip Keino and Julius Sang (2 medals)
Kenya,13,1968 Summer,,39,36,3,4,3,4,2,9,Kip Keino and Naftali Temu (2 medals)
Kenya,14,1964 Summer,Seraphino Antao,37,37,0,5,,,1,1,Wilson Kiprugut (1 medal)
Kenya,15,1960 Summer,,27,27,0,4,,,,,
Kenya,16,1956 Summer,,25,24,1,4,,,,,
Kyrgyzstan,1,2014 Winter,Dmitry Trelevsky,1,1,0,1,,,,,
Kyrgyzstan,2,2012 Summer,Chingiz Mamedov,14,11,3,8,,,,,
Kyrgyzstan,3,2010 Winter,Dmitry Trelevsky,2,1,1,2,,,,,
Kyrgyzstan,4,2008 Summer,Talant Dzhanagulov,20,16,4,9,,1,1,2,Kanat Begaliyev and Ruslan Tyumenbayev (1 medal)
Kyrgyzstan,5,2006 Winter,Ivan Borisov,1,1,0,1,,,,,
Kyrgyzstan,6,2004 Summer,Mital Sharipov,29,22,7,9,,,,,
Kyrgyzstan,7,2002 Winter,Dmitry Chvykov,2,2,0,2,,,,,
Kyrgyzstan,8,2000 Summer,Raatbek Sanatbayev,48,35,13,9,,,1,1,Aydyn Smagulov (1 medal)
Kyrgyzstan,9,1998 Winter,Aleksandr Tropnikov,1,1,0,1,,,,,
Kyrgyzstan,10,1996 Summer,Sergey Ashikhmin,33,26,7,9,,,,,
Kyrgyzstan,11,1994 Winter,Yevgeniya Roppel,1,0,1,1,,,,,
Kirivati,1,2012 Summer,David Katoatau,3,2,1,2,,,,,
Kirivati,2,2008 Summer,David Katoatau,2,2,0,2,,,,,
Kirivati,3,2004 Summer,Meamea Thomas,3,2,1,2,,,,,
South Korea,1,2014 Winter,Lee Gyu-Hyeok,71,41,30,13,3,3,2,8,Park Seung-Hui and Shim Seok-Hui (3 medals)
South Korea,2,2012 Summer,Yun Gyeong-Sin,250,135,115,25,13,8,7,28,4 athletes with 2 medals
South Korea,3,2010 Winter,Gang Gwang-Bae,45,27,18,12,6,6,2,14,Lee Jeong-Su (3 medals)
South Korea,4,2008 Summer,Jang Seong-Ho,265,159,106,27,13,10,8,31,6 athletes with 2 medals
South Korea,5,2006 Winter,Lee Bo-Ra,40,26,14,9,6,3,2,11,Viktor An (4 medals)
South Korea,6,2004 Summer,Gu Min-Jeong,264,145,119,25,9,12,9,30,3 athletes with 2 medals
South Korea,7,2002 Winter,Hur Seung-Wook,46,31,15,9,2,2,,4,Go Gi-Hyeon and Choi Eun-Gyeong (2 medals)
South Korea,8,2000 Summer,Jeong Eun-Sun,281,175,106,26,8,10,10,28,4 athletes with 2 medals
South Korea,9,1998 Winter,Hur Seung-Wook,37,26,11,8,3,1,2,6,Jeon I-Gyeong (3 medals)
South Korea,10,1996 Summer,Choi Cheon-Sik,302,190,112,25,7,15,5,27,3 athletes with 2 medals
South Korea,11,1994 Winter,Lee Jun-Ho,21,11,10,5,4,1,1,6,3 athletes with 2 medals
South Korea,12,1992 Summer,,226,154,72,24,12,5,12,29,4 athletes with 2 medals
South Korea,13,1992 Winter,Lee Yeong-Ha,23,19,4,6,2,1,1,4,Kim Gi-Hun and Lee Jun-Ho (2 medals)
South Korea,14,1988 Summer,Kim Tae-Hyeon,401,269,132,27,12,10,11,33,5 athletes with 2 medals
South Korea,15,1988 Winter,Hong Kun-Pyo,22,18,4,5,,,,,
South Korea,16,1984 Summer,Ha Hyeong-Ju,175,116,59,19,6,6,7,19,41 athletes with 1 medal
South Korea,17,1984 Winter,,15,11,4,5,,,,,
South Korea,18,1980 Winter,,10,6,4,4,,,,,
South Korea,19,1976 Summer,,50,38,12,5,1,1,4,6,17 athletes with 1 medal
South Korea,20,1976 Winter,,3,1,2,2,,,,,
South Korea,21,1972 Summer,Ji-Hak Kim,42,32,10,8,,1,,1,O Seung-Rip (1 medal)
South Korea,22,1972 Winter,,5,1,4,2,,,,,
South Korea,23,1968 Summer,,54,41,13,11,,1,1,2,Jang Sun-Gil and Ji Yong-Ju (1 medal)
South Korea,24,1968 Winter,,8,5,3,4,,,,,
South Korea,25,1964 Summer,,154,128,26,17,,2,1,3,3 athletes with 1 medal
South Korea,26,1964 Winter,,7,5,2,3,,,,,
South Korea,27,1960 Summer,,35,33,2,9,,,,,
South Korea,28,1960 Winter,,7,5,2,3,,,,,
South Korea,29,1956 Summer,,35,35,0,7,,1,1,2,Song Sun-Cheon and Kim Chang-Hui (1 medal)
South Korea,30,1956 Winter,,4,4,0,1,,,,,
South Korea,31,1952 Summer,,19,18,1,6,,,2,2,Gang Jun-Ho and Kim Seong-Jip (1 medal)
South Korea,32,1948 Summer,Son Gi-Jeong,46,45,1,7,,,2,2,Han Su-An and Kim Seong-Jip (1 medal)
South Korea,33,1948 Winter,,3,3,0,1,,,,,
Saudi Arabia,1,2012 Summer,Sultan Mubarak Al-Dawoodi,18,16,2,5,,,1,1,4 athletes with 1 medal
Saudi Arabia,2,2008 Summer,Mohammed Khuwalidi,14,14,0,4,,,,,
Saudi Arabia,3,2004 Summer,Hadi Soua'an Al-Somaily,16,16,0,6,,,,,
Saudi Arabia,4,2000 Summer,Khaled Al-Dosari,18,18,0,5,,1,1,2,Khaled Al-Eid and Hadi Soua'an Al-Somaily (1 medal)
Saudi Arabia,5,1996 Summer,Khaled Al-Khalidi,29,29,0,5,,,,,
Saudi Arabia,6,1992 Summer,,9,9,0,5,,,,,
Saudi Arabia,7,1988 Summer,Salah Al-Mar,9,9,0,3,,,,,
Saudi Arabia,8,1984 Summer,Safaq Al-Anzi,37,37,0,5,,,,,
Saudi Arabia,9,1976 Summer,,14,14,0,1,,,,,
Saudi Arabia,10,1972 Summer,Bilal Said Al-Azma,10,10,0,1,,,,,
Kuwait,1,2012 Summer,Fehaid Al-Deehani,10,8,2,4,,,1,1,Fehaid Al-Deehani (1 medal)
Kuwait,2,2008 Summer,Abdullah Al-Rashidi,8,8,0,5,,,,,
Kuwait,3,2004 Summer,Fehaid Al-Deehani,11,10,1,3,,,,,
Kuwait,4,2000 Summer,Fawzi Al-Shammari,29,29,0,6,,,1,1,Fehaid Al-Deehani (1 medal)
Kuwait,5,1996 Summer,Abdullah Al-Rashidi,25,25,0,9,,,,,
Kuwait,6,1992 Summer,,32,32,0,7,,,,,
Kuwait,7,1988 Summer,Jasem Al-Dowaila,25,25,0,7,,,,,
Kuwait,8,1984 Summer,Tareq Al-Ghareeb,23,23,0,5,,,,,
Kuwait,9,1980 Summer,,56,56,0,7,,,,,
Kuwait,10,1976 Summer,,15,15,0,4,,,,,
Kuwait,11,1972 Summer,Younis Abdallah,4,4,0,2,,,,,
Kuwait,12,1968 Summer,,2,2,0,1,,,,,
Laos,1,2012 Summer,Kilakone Siphonexay,3,2,1,2,,,,,
Laos,2,2008 Summer,Souksavanh Tonsacktheva,4,2,2,2,,,,,
Laos,3,2004 Summer,Chamleunesouk Ao-Oudomphonh,5,3,2,3,,,,,
Laos,4,2000 Summer,Sisomphone Vongpharkdy,3,2,1,2,,,,,
Laos,5,1996 Summer,Thongdy Amnouayphone,5,4,1,1,,,,,
Laos,6,1992 Summer,Khamsavath Vilayphone,6,6,0,2,,,,,
Laos,7,1988 Summer,Sitthixay Sacpraseuth,3,2,1,2,,,,,
Laos,8,1980 Summer,Panh Khemanith,19,17,2,3,,,,,
Latvia,1,2014 Winter,Sandis Ozoliņš,56,49,7,9,,2,2,4,Andris Šics and Juris Šics (2 medals)
Latvia,2,2012 Summer,Mārtiņš Pļaviņš,45,31,14,12,1,,1,2,3 athletes with 1 medal
Latvia,3,2010 Winter,Mārtiņš Dukurs,53,44,9,9,,2,,2,3 athletes with 1 medal
Latvia,4,2008 Summer,Vadims Vasiļevskis,47,29,18,11,1,1,1,3,3 athletes with 1 medal
Latvia,5,2006 Winter,Artūrs Irbe,57,49,8,8,,,1,1,Mārtiņš Rubenis (1 medal)
Latvia,6,2004 Summer,Vadims Vasiļevskis,32,22,10,11,,4,,4,4 athletes with 1 medal
Latvia,7,2002 Winter,Harijs Vītoliņš,47,42,5,8,,,,,
Latvia,8,2000 Summer,Voldemārs Lūsis,45,30,15,13,1,1,1,3,3 athletes with 1 medal
Latvia,9,1998 Winter,Sandis Prūsis,29,21,8,6,,,,,
Latvia,10,1996 Summer,Einārs Tupurītis,47,34,13,12,,1,,1,Ivans Klementjevs (1 medal)
Latvia,11,1994 Winter,Zintis Ekmanis,27,20,7,6,,,,,
Latvia,12,1992 Summer,Raimonds Bergmanis,34,25,9,13,,2,1,3,3 athletes with 1 medal
Latvia,13,1992 Winter,Jānis Ķipurs,23,19,4,6,,,,,
Latvia,14,1936 Summer,Haralds Marvē,29,29,0,6,,1,1,2,Edvīns Bietags and Adalberts Bubenko (1 medal)
Latvia,15,1936 Winter,Leonīds Vedējs,26,23,3,6,,,,,
Latvia,16,1932 Summer,Jānis Dimza,5,5,0,2,,1,,1,Jānis Dāliņš (1 medal)
Latvia,17,1928 Summer,Alberts Zvejnieks,17,15,2,6,,,,,
Latvia,18,1928 Winter,Alberts Rumba,1,1,0,1,,,,,
Latvia,19,1924 Summer,Arvīds Ķibilds,36,36,0,6,,,,,
Latvia,20,1924 Winter,Roberts Plūme,2,2,0,2,,,,,
Libya,1,2012 Summer,Sofyan El-Gadi,4,3,1,3,,,,,
Libya,2,2008 Summer,Mohamed Ben Saleh,6,4,2,4,,,,,
Libya,3,2004 Summer,Mohamed Eshtiwi,8,6,2,5,,,,,
Libya,4,2000 Summer,Nizar Mohamed Naeeli,3,3,0,3,,,,,
Libya,5,1996 Summer,Elmehdi Abulkheirat,5,5,0,2,,,,,
Libya,6,1992 Summer,,5,5,0,4,,,,,
Libya,7,1988 Summer,Said Farouk Al-Turki,6,6,0,3,,,,,
Libya,8,1980 Summer,,29,27,2,5,,,,,
Libya,9,1968 Summer,,1,1,0,1,,,,,
liberia,1,2012 Summer,Phobay Kutu-Akoi,3,1,2,1,,,,,
liberia,2,2008 Summer,Jangy Addy,3,2,1,1,,,,,
liberia,3,2004 Summer,Gladys Thompson,2,1,1,1,,,,,
liberia,4,2000 Summer,Kouty Mawenh,8,6,2,1,,,,,
liberia,5,1996 Summer,Kouty Mawenh,5,4,1,1,,,,,
liberia,6,1988 Summer,Samuel Birch,8,7,1,2,,,,,
liberia,7,1984 Summer,Wallace Obey,7,6,1,1,,,,,
liberia,8,1972 Summer,Thomas Howe,5,5,0,1,,,,,
liberia,9,1964 Summer,,1,1,0,1,,,,,
liberia,10,1960 Summer,,4,4,0,1,,,,,
liberia,11,1956 Summer,,4,4,0,1,,,,,
Saint Lucia,1,2012 Summer,Levern Spencer,4,1,3,3,,,,,
Saint Lucia,2,2008 Summer,Levern Spencer,4,1,3,2,,,,,
Saint Lucia,3,2004 Summer,Zepherinus Joseph,2,1,1,2,,,,,
Saint Lucia,4,2000 Summer,Dominic Johnson,5,3,2,2,,,,,
Saint Lucia,5,1996 Summer,Michelle Baptiste,6,5,1,2,,,,,
Lesotho,1,2012 Summer,Mamorallo Tjoka,4,2,2,2,,,,,
Lesotho,2,2008 Summer,Simon Maine,5,4,1,2,,,,,
Lesotho,3,2004 Summer,Lineo Mochesane,3,1,2,2,,,,,
Lesotho,4,2000 Summer,Mokete Mokhosi,6,4,2,3,,,,,
Lesotho,5,1996 Summer,Jessie Mathunta,9,5,4,1,,,,,
Lesotho,6,1992 Summer,,6,5,1,1,,,,,
Lesotho,7,1988 Summer,Noheku Nteso,6,6,0,2,,,,,
Lesotho,8,1984 Summer,Mochochonono Mokhutlole,4,4,0,2,,,,,
Lesotho,9,1980 Summer,,5,5,0,1,,,,,
Lesotho,10,1972 Summer,Motsapi Moorosi,1,1,0,1,,,,,
Lebanon,1,2014 Winter,Alex Mohbat,2,1,1,1,,,,,
Lebanon,2,2012 Summer,Andrea Paoli,10,3,7,7,,,,,
Lebanon,3,2010 Winter,Chirine Njeim,3,1,2,1,,,,,
Lebanon,4,2008 Summer,Ziad Richa,6,4,2,4,,,,,
Lebanon,5,2006 Winter,Edmond Keyrouz,3,2,1,2,,,,,
Lebanon,6,2004 Summer,Jean-Claude Rabbath,5,3,2,3,,,,,
Lebanon,7,2002 Winter,Chirine Njeim,2,1,1,1,,,,,
Lebanon,8,2000 Summer,Jean-Claude Rabbath,6,4,2,4,,,,,
Lebanon,9,1996 Summer,Mohamed Al-Aywan,1,0,1,1,,,,,
Lebanon,10,1992 Summer,,12,12,0,7,,,,,
Lebanon,11,1992 Winter,,4,4,0,1,,,,,
Lebanon,12,1988 Summer,,21,19,2,8,,,,,
Lebanon,13,1988 Winter,Michel Samen,4,4,0,1,,,,,
Lebanon,14,1984 Summer,Toni Khouri,22,21,1,9,,,,,
Lebanon,15,1984 Winter,,4,4,0,1,,,,,
Lebanon,16,1980 Summer,,15,15,0,8,,,1,1,Hassan Bechara (1 medal)
Lebanon,17,1980 Winter,Edward Samen,3,2,1,1,,,,,
Lebanon,18,1976 Summer,,3,3,0,3,,,,,
Lebanon,19,1976 Winter,,1,0,1,1,,,,,
Lebanon,20,1972 Summer,,19,17,2,9,,1,,1,Mohamed Kheir Tarabulsi (1 medal)
Lebanon,21,1972 Winter,,1,1,0,1,,,,,
Lebanon,22,1968 Summer,,11,11,0,6,,,,,
Lebanon,23,1968 Winter,,3,3,0,1,,,,,
Lebanon,24,1964 Summer,,5,5,0,2,,,,,
Lebanon,25,1964 Winter,,4,4,0,1,,,,,
Lebanon,26,1960 Summer,,19,19,0,6,,,,,
Lebanon,27,1960 Winter,,2,2,0,1,,,,,
Lebanon,28,1956 Winter,,3,3,0,2,,,,,
Lebanon,29,1952 Summer,,9,9,0,4,,1,1,2,Zakaria Chihab and Khalil Taha (1 medal)
Lebanon,30,1952 Winter,,1,1,0,1,,,,,
Lebanon,31,1948 Summer,,8,8,0,3,,,,,
Lebanon,32,1948 Winter,,2,2,0,1,,,,,
Liechtenstein,1,2014 Winter,Tina Weirather,3,2,1,2,,,,,
Liechtenstein,2,2012 Summer,Stephanie Vogt,3,1,2,3,,,,,
Liechtenstein,3,2010 Winter,Richard Wunder,4,3,1,2,,,,,
Liechtenstein,4,2008 Summer,Marcel Tschopp,2,2,0,2,,,,,
Liechtenstein,5,2006 Winter,Jessica Walter,5,3,2,2,,,,,
Liechtenstein,6,2004 Summer,Oliver Geissmann,1,1,0,1,,,,,
Liechtenstein,7,2002 Winter,Marco Büchel,8,7,1,2,,,,,
Liechtenstein,8,2000 Summer,Oliver Geissmann,2,1,1,2,,,,,
Liechtenstein,9,1998 Winter,Tamara Schädler,8,5,3,2,,,,,
Liechtenstein,10,1996 Summer,Birgit Blum,2,0,2,2,,,,,
Liechtenstein,11,1994 Winter,Markus Hasler,10,9,1,3,,,,,
Liechtenstein,12,1992 Summer,Manuela Marxer,7,4,3,4,,,,,
Liechtenstein,13,1992 Winter,Birgit Heeb-Batliner,7,6,1,2,,,,,
Liechtenstein,14,1988 Summer,Yvonne Elkuch,12,9,3,5,,,,,
Liechtenstein,15,1988 Winter,Andi Wenzel,13,11,2,3,,,1,1,Paul Frommelt (1 medal)
Liechtenstein,16,1984 Summer,Manuela Marxer,7,5,2,3,,,,,
Liechtenstein,17,1984 Winter,Günther Marxer,10,7,3,3,,,2,2,Ursula Konzett and Andi Wenzel (1 medal)
Liechtenstein,18,1980 Winter,Petra Wenzel,7,4,3,2,2,2,,4,Hanni Wenzel (3 medals)
Liechtenstein,19,1976 Summer,,6,4,2,2,,,,,
Liechtenstein,20,1976 Winter,Ursula Konzett,9,6,3,3,,,2,2,Hanni Wenzel and Willi Frommelt (1 medal)
Liechtenstein,21,1972 Summer,Eduard Baron von Falz-Fein,6,6,0,4,,,,,
Liechtenstein,22,1972 Winter,,4,3,1,2,,,,,
Liechtenstein,23,1968 Summer,,2,2,0,1,,,,,
Liechtenstein,24,1968 Winter,,9,8,1,2,,,,,
Liechtenstein,25,1964 Summer,Alois Büchel,2,2,0,1,,,,,
Liechtenstein,26,1964 Winter,,6,6,0,2,,,,,
Liechtenstein,27,1960 Summer,Alois Büchel,5,5,0,3,,,,,
Liechtenstein,28,1960 Winter,,3,3,0,1,,,,,
Liechtenstein,29,1956 Winter,Eduard Baron von Falz-Fein,8,8,0,2,,,,,
Liechtenstein,30,1952 Summer,,2,2,0,1,,,,,
Liechtenstein,31,1948 Summer,,2,2,0,1,,,,,
Liechtenstein,32,1948 Winter,Christof Frommelt,10,10,0,2,,,,,
Liechtenstein,33,1936 Summer,Oskar Ospelt,6,6,0,3,,,,,
Liechtenstein,34,1936 Winter,,4,4,0,2,,,,,
Lithuania,1,2014 Winter,Deividas Stagniūnas,9,4,5,5,,,,,
Lithuania,2,2012 Summer,Virgilijus Alekna,62,39,23,14,2,1,2,5,5 athletes with 1 medal
Lithuania,3,2010 Winter,Irina Terentjeva,6,4,2,3,,,,,
Lithuania,4,2008 Summer,Šarūnas Jasikevičius,71,44,27,16,,2,3,5,5 athletes with 1 medal
Lithuania,5,2006 Winter,Vida Vencienė,7,4,3,4,,,,,
Lithuania,6,2004 Summer,Saulius Štombergas,59,47,12,13,1,2,,3,3 athletes with 1 medal
Lithuania,7,2002 Winter,Ričardas Panavas,8,5,3,3,,,,,
Lithuania,8,2000 Summer,Romas Ubartas,61,40,21,15,2,,3,5,17 athletes with 1 medal
Lithuania,9,1998 Winter,Povilas Vanagas,7,5,2,4,,,,,
Lithuania,10,1996 Summer,Raimundas Mažuolis,61,45,16,14,,,1,1,11 athletes with 1 medal
Lithuania,11,1994 Winter,Povilas Vanagas,6,3,3,3,,,,,
Lithuania,12,1992 Summer,Raimundas Mažuolis,47,36,11,11,1,,1,2,13 athletes with 1 medal
Lithuania,13,1992 Winter,Gintaras Jasinskas,6,3,3,3,,,,,
Lithuania,14,1928 Summer,,12,11,1,4,,,,,
Lithuania,15,1928 Winter,,1,1,0,1,,,,,
Lithuania,16,1924 Summer,,13,13,0,2,,,,,
Luxemdourg,1,2014 Winter,Kari Peters,1,1,0,1,,,,,
Luxemdourg,2,2012 Summer,Marie Muller,9,5,4,7,,,,,
Luxemdourg,3,2008 Summer,Raphaël Stacchiotti,13,9,4,7,,,,,
Luxemdourg,4,2006 Winter,Fleur Maxwell,1,0,1,1,,,,,
Luxemdourg,5,2004 Summer,Claudine Schaul,10,6,4,6,,,,,
Luxemdourg,6,2000 Summer,Lara Heinz,7,2,5,4,,,,,
Luxemdourg,7,1998 Winter,Patrick Schmit,1,1,0,1,,,,,
Luxemdourg,8,1996 Summer,Anne Kremer,6,2,4,5,,,,,
Luxemdourg,9,1994 Winter,Georges Diderich,1,1,0,1,,,,,
Luxemdourg,10,1992 Summer,Yves Clausse,6,5,1,4,,,,,
Luxemdourg,11,1992 Winter,,1,1,0,1,,2,,2,Marc Girardelli (2 medals)
Luxemdourg,12,1988 Summer,Roland Jacoby,8,5,3,4,,,,,
Luxemdourg,13,1988 Winter,Armand Wagener,1,1,0,1,,,,,
Luxemdourg,14,1984 Summer,Jeannette Goergen-Philip,5,4,1,3,,,,,
Luxemdourg,15,1980 Summer,,3,3,0,3,,,,,
Luxemdourg,16,1976 Summer,Robert Schiel,8,8,0,4,,,,,
Luxemdourg,17,1972 Summer,Charel Sowa,11,10,1,5,,,,,
Luxemdourg,18,1968 Summer,Charel Sowa,5,3,2,5,,,,,
Luxemdourg,19,1964 Summer,Josy Stoffel,12,10,2,7,,,,,
Luxemdourg,20,1960 Summer,,52,47,5,10,,,,,
Luxemdourg,21,1956 Summer,René Kohn,11,10,1,5,,,,,
Luxemdourg,22,1952 Summer,Camille Wagner,44,44,0,9,1,,,1,Josy Barthel (1 medal)
Luxemdourg,23,1948 Summer,Vic Feller,45,42,3,8,,,,,
Luxemdourg,24,1936 Summer,Jean Wagner,49,48,1,10,,,,,
Luxemdourg,25,1936 Winter,,4,4,0,2,,,,,
Luxemdourg,26,1932 Summer,,3,3,0,1,,,,,
Luxemdourg,27,1928 Summer,Georges Schmit,48,46,2,10,1,,,1,Jean Jacoby (1 medal)
Luxemdourg,28,1928 Winter,Willy Heldenstein,5,5,0,1,,,,,
Luxemdourg,29,1924 Summer,Paul Hammer,48,46,2,10,1,1,,2,Frantz Heldenstein and Jean Jacoby (1 medal)
Luxemdourg,30,1920 Summer,Alex Servais,25,25,0,6,,1,,1,Jos Alzin (1 medal)
Luxemdourg,31,1912 Summer,Jean-Pierre Thommes,21,21,0,2,,,,,
Luxemdourg,32,1900 Summer,,1,1,0,1,1,,,1,Michel Théato (1 medal)
Madgascar,1,2012 Summer,Fetra Ratsimiziva,7,3,4,5,,,,,
Madgascar,2,2008 Summer,Jean de Dieu Soloniaina,6,4,2,4,,,,,
Madgascar,3,2006 Winter,Mathieu Razanakolona,1,1,0,1,,,,,
Madgascar,4,2004 Summer,Rosa Rakotozafy,8,3,5,5,,,,,
Madgascar,5,2000 Summer,Joseph-Berlioz Randriamihaja,11,5,6,4,,,,,
Madgascar,6,1996 Summer,Dally Randriantefy,11,4,7,4,,,,,
Madgascar,7,1992 Summer,,13,8,5,6,,,,,
Madgascar,8,1984 Summer,Jean-Luc Bezoky,5,5,0,2,,,,,
Madgascar,9,1980 Summer,,11,8,3,4,,,,,
Madgascar,10,1972 Summer,Jean-Aimé Randrianalijaona,11,11,0,2,,,,,
Madgascar,11,1968 Summer,,4,4,0,2,,,,,
Madgascar,12,1964 Summer,,3,3,0,1,,,,,
Malaya,1,1960 Summer,Shahrudin Mohamed Ali,9,9,0,4,,,,,
Malaya,2,1956 Summer,Tan Kim Bee,32,31,1,5,,,,,
Morocco,1,2014 Winter,Adam Lamhamedi,2,1,1,1,,,,,
Morocco,2,2012 Summer,Wiam Dislam,63,46,17,12,,,1,1,Abdalaati Iguider (1 medal)
Morocco,3,2010 Winter,Samir Azzimani,1,1,0,1,,,,,
Morocco,4,2008 Summer,Abdel Kader Kada,47,36,11,7,,1,1,2,Hasna Benhassi and Jaouad Gharib (1 medal)
Morocco,5,2004 Summer,Nezha Bidouane,55,47,8,9,2,1,,3,Hicham El Guerrouj (2 medals)
Morocco,6,2000 Summer,Adil Bel Gaid,55,46,9,9,,1,4,5,5 athletes with 1 medal
Morocco,7,1996 Summer,Khalid Skah,34,32,2,7,,,2,2,Khalid Boulami and Salah Hissou (1 medal)
Morocco,8,1992 Summer,,44,43,1,7,1,1,1,3,3 athletes with 1 medal
Morocco,9,1992 Winter,,12,10,2,2,,,,,
Morocco,10,1988 Summer,Faouzi Lahbi,27,24,3,4,1,,2,3,3 athletes with 1 medal
Morocco,11,1988 Winter,Mustapha Naitlhou,3,3,0,1,,,,,
Morocco,12,1984 Summer,Lahcen Samsam Akka,34,33,1,6,2,,,2,Nawal El-Moutawakel and Saïd Aouita (1 medal)
Morocco,13,1984 Winter,,4,4,0,1,,,,,
Morocco,14,1976 Summer,,9,9,0,2,,,,,
Morocco,15,1972 Summer,,35,33,2,5,,,,,
Morocco,16,1968 Summer,,25,25,0,4,,,,,
Morocco,17,1968 Winter,,5,5,0,1,,,,,
Morocco,18,1964 Summer,,20,20,0,4,,,,,
Morocco,19,1960 Summer,,47,47,0,10,,1,,1,Rhadi Ben Abdesselam (1 medal)
Malysia,1,2012 Summer,Pandelela Rinong,29,16,13,9,,1,1,2,Lee Chong Wei and Pandelela Rinong (1 medal)
Malysia,2,2008 Summer,Mohd Azizulhasni Awang,32,18,14,10,,1,,1,Lee Chong Wei (1 medal)
Malysia,3,2004 Summer,Bryan Lomas,26,18,8,11,,,,,
Malysia,4,2000 Summer,Mirnawan Nawawi,40,32,8,9,,,,,
Malysia,5,1996 Summer,Nor Saiful Zaini Nasir-ud-Din,35,32,3,8,,1,1,2,3 athletes with 1 medal
Malysia,6,1992 Summer,Ajib Sidek Mohamed,26,26,0,6,,,1,1,Alan Sidek Mohamed and Ajib Sidek Mohamed (1 medal)
Malysia,7,1988 Summer,Nordin Mohamed Jadi,9,5,4,5,,,,,
Malysia,8,1984 Summer,Sabiahmad Abdullah Ahad,21,20,1,5,,,,,
Malysia,9,1976 Summer,Ishtiaq Mubarak,23,23,0,5,,,,,
Malysia,10,1972 Summer,Mohamed Bakar,45,42,3,6,,,,,
Malysia,11,1968 Summer,Nashatar Singh Sidhu,31,31,0,4,,,,,
Malysia,12,1964 Summer,Kuda Ditta,61,57,4,10,,,,,
Malawi,1,2012 Summer,Mike Tebulo,3,1,2,2,,,,,
Malawi,2,2008 Summer,Charlton Nyirenda,4,2,2,2,,,,,
